num_expediente;fecha;hora;localizacion;numero;Combinada;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga;Ciudad;latitud;longitud
2022S002622;2022-02-05;16:20:00;CALL. ALCALA,206;206;CALL. ALCALA,206,206,Madrid;4.0;SALAMANCA;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 21 a 24 años;Hombre;7.0;Asistencia sanitaria sólo en el lugar del accidente;443931.999;4475778.001;N;;Madrid;40.43075186316329;-3.6610138151762293
2022S002622;2022-02-05;16:20:00;CALL. ALCALA,206;206;CALL. ALCALA,206,206,Madrid;4.0;SALAMANCA;Colisión lateral;Despejado;Motocicleta hasta 125cc;Pasajero;De 21 a 24 años;Mujer;7.0;Asistencia sanitaria sólo en el lugar del accidente;443931.999;4475778.001;N;;Madrid;40.43075186316329;-3.6610138151762293
2022S002622;2022-02-05;16:20:00;CALL. ALCALA,206;206;CALL. ALCALA,206,206,Madrid;4.0;SALAMANCA;Colisión lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14.0;Sin asistencia sanitaria;443931.999;4475778.001;N;;Madrid;40.43075186316329;-3.6610138151762293
2022S002662;2022-02-05;06:30:00;CALL. CARTAGENA / CALL. AZCONA;30;CALL. CARTAGENA / CALL. AZCONA,30,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;2.0;Ingreso inferior o igual a 24 horas;443136.386;4476115.86;N;;Madrid;40.43374146084596;-3.6704233182369523
2022S002662;2022-02-05;06:30:00;CALL. CARTAGENA / CALL. AZCONA;30;CALL. CARTAGENA / CALL. AZCONA,30,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;14.0;Sin asistencia sanitaria;443136.386;4476115.86;N;;Madrid;40.43374146084596;-3.6704233182369523
2022S002674;2022-02-06;06:05:00;CALL. JUAN BRAVO / CALL. NUÑEZ DE BALBOA;18;CALL. JUAN BRAVO / CALL. NUÑEZ DE BALBOA,18,Madrid;4.0;SALAMANCA;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;5.0;Asistencia sanitaria ambulatoria con posterioridad;442154.18;4476021.105;N;;Madrid;40.432820130047006;-3.6819941538208245
2022S002681;2022-02-05;14:15:00;CALL. PRINCIPE DE VERGARA / CALL. PADILLA;51;CALL. PRINCIPE DE VERGARA / CALL. PADILLA,51,Madrid;4.0;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;;;442356.505;4475796.828;N;;Madrid;40.4308137786218;-3.679588589911477
2022S002712;2022-02-06;14:30:00;CALL. MARTINEZ IZQUIERDO / AVDA. DONOSTIARRA;92;CALL. MARTINEZ IZQUIERDO / AVDA. DONOSTIARRA,92,Madrid;4.0;SALAMANCA;Choque contra obstáculo fijo;;Furgoneta;Conductor;De 65 a 69 años;Hombre;14.0;Sin asistencia sanitaria;443990.605;4476259.448;N;;Madrid;40.435092939867225;-3.660365350527973
2022S002712;2022-02-06;14:30:00;CALL. MARTINEZ IZQUIERDO / AVDA. DONOSTIARRA;92;CALL. MARTINEZ IZQUIERDO / AVDA. DONOSTIARRA,92,Madrid;4.0;SALAMANCA;Choque contra obstáculo fijo;;Turismo;Conductor;Desconocido;Desconocido;;;443990.605;4476259.448;N;;Madrid;40.435092939867225;-3.660365350527973
2022S002712;2022-02-06;14:30:00;CALL. MARTINEZ IZQUIERDO / AVDA. DONOSTIARRA;92;CALL. MARTINEZ IZQUIERDO / AVDA. DONOSTIARRA,92,Madrid;4.0;SALAMANCA;Choque contra obstáculo fijo;;Turismo;Conductor;Desconocido;Desconocido;;;443990.605;4476259.448;N;;Madrid;40.435092939867225;-3.660365350527973
2022S002712;2022-02-06;14:30:00;CALL. MARTINEZ IZQUIERDO / AVDA. DONOSTIARRA;92;CALL. MARTINEZ IZQUIERDO / AVDA. DONOSTIARRA,92,Madrid;4.0;SALAMANCA;Choque contra obstáculo fijo;;Turismo;Conductor;Desconocido;Desconocido;;;443990.605;4476259.448;N;;Madrid;40.435092939867225;-3.660365350527973
2022S002744;2022-02-07;11:30:00;CALL. ALCALA / CALL. PRINCIPE DE VERGARA;74;CALL. ALCALA / CALL. PRINCIPE DE VERGARA,74,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Autobús;Conductor;De 40 a 44 años;Mujer;14.0;Sin asistencia sanitaria;442288.579;4474900.78;N;;Madrid;40.42273702021356;-3.6803080123590446
2022S002744;2022-02-07;11:30:00;CALL. ALCALA / CALL. PRINCIPE DE VERGARA;74;CALL. ALCALA / CALL. PRINCIPE DE VERGARA,74,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 35 a 39 años;Hombre;7.0;Asistencia sanitaria sólo en el lugar del accidente;442288.579;4474900.78;N;;Madrid;40.42273702021356;-3.6803080123590446
2022S002744;2022-02-07;11:30:00;CALL. ALCALA / CALL. PRINCIPE DE VERGARA;74;CALL. ALCALA / CALL. PRINCIPE DE VERGARA,74,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;14.0;Sin asistencia sanitaria;442288.579;4474900.78;N;;Madrid;40.42273702021356;-3.6803080123590446
2022S002769;2022-02-07;19:50:00;PASEO. RECOLETOS / CALL. ARMADA ESPAÑOLA;22;PASEO. RECOLETOS / CALL. ARMADA ESPAÑOLA,22,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Autobús articulado EMT;Conductor;Desconocido;Desconocido;;;441440.25;4475104.129;N;;Madrid;40.42450961372286;-3.6903262434223265
2022S002769;2022-02-07;19:50:00;PASEO. RECOLETOS / CALL. ARMADA ESPAÑOLA;22;PASEO. RECOLETOS / CALL. ARMADA ESPAÑOLA,22,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;14.0;Sin asistencia sanitaria;441440.25;4475104.129;N;;Madrid;40.42450961372286;-3.6903262434223265
2022S002774;2022-02-07;20:00:00;CALL. JUAN BRAVO,35;35;CALL. JUAN BRAVO,35,35,Madrid;4.0;SALAMANCA;Choque contra obstáculo fijo;;Turismo;Conductor;De 35 a 39 años;Mujer;;;442429.706;4476005.667;N;;Madrid;40.432700173286406;-3.678744559054096
2022S002774;2022-02-07;20:00:00;CALL. JUAN BRAVO,35;35;CALL. JUAN BRAVO,35,35,Madrid;4.0;SALAMANCA;Choque contra obstáculo fijo;;Turismo;Conductor;De 40 a 44 años;Hombre;;;442429.706;4476005.667;N;;Madrid;40.432700173286406;-3.678744559054096
2022S002810;2022-02-08;13:10:00;CALL. SERRANO / CALL. DON RAMON DE LA CRUZ;62;CALL. SERRANO / CALL. DON RAMON DE LA CRUZ,62,Madrid;4.0;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;14.0;Sin asistencia sanitaria;441712.948;4475631.411;N;;Madrid;40.429278775886;-3.6871601292832543
2022S002810;2022-02-08;13:10:00;CALL. SERRANO / CALL. DON RAMON DE LA CRUZ;62;CALL. SERRANO / CALL. DON RAMON DE LA CRUZ,62,Madrid;4.0;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;14.0;Sin asistencia sanitaria;441712.948;4475631.411;N;;Madrid;40.429278775886;-3.6871601292832543
2022S002853;2022-02-08;18:40:00;CALL. JULIO CAMBA / CALL. FRANCISCO NAVACERRADA;11;CALL. JULIO CAMBA / CALL. FRANCISCO NAVACERRADA,11,Madrid;4.0;SALAMANCA;Colisión frontal;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;;;443641.357;4475896.928;N;;Madrid;40.431803578300475;-3.664450666529774
2022S002853;2022-02-08;18:40:00;CALL. JULIO CAMBA / CALL. FRANCISCO NAVACERRADA;11;CALL. JULIO CAMBA / CALL. FRANCISCO NAVACERRADA,11,Madrid;4.0;SALAMANCA;Colisión frontal;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;443641.357;4475896.928;N;;Madrid;40.431803578300475;-3.664450666529774
2022S002875;2022-02-08;17:10:00;CALL. O'DONNELL / CALL. DOCTOR ESQUERDO;63;CALL. O'DONNELL / CALL. DOCTOR ESQUERDO,63,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 25 a 29 años;Hombre;6.0;Asistencia sanitaria inmediata en centro de salud o mutua;443238.647;4474728.467;N;;Madrid;40.421250088833595;-3.6690938655149656
2022S002875;2022-02-08;17:10:00;CALL. O'DONNELL / CALL. DOCTOR ESQUERDO;63;CALL. O'DONNELL / CALL. DOCTOR ESQUERDO,63,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;443238.647;4474728.467;N;;Madrid;40.421250088833595;-3.6690938655149656
2022S002902;2022-02-08;23:35:00;CALL. JUAN BRAVO / CALL. GENERAL PARDIÑAS;39;CALL. JUAN BRAVO / CALL. GENERAL PARDIÑAS,39,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;;;442509.655;4475984.426;N;;Madrid;40.43251435369092;-3.6778001144210974
2022S002902;2022-02-08;23:35:00;CALL. JUAN BRAVO / CALL. GENERAL PARDIÑAS;39;CALL. JUAN BRAVO / CALL. GENERAL PARDIÑAS,39,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 65 a 69 años;Hombre;;;442509.655;4475984.426;N;;Madrid;40.43251435369092;-3.6778001144210974
2022S002911;2022-02-08;08:04:00;AUTOV. M-30,+00500I,M-30 Cª 1º CENTRAL PK 5.500;+00500I;AUTOV. M-30,+00500I,M-30 Cª 1º CENTRAL PK 5.500,+00500I,Madrid;4.0;SALAMANCA;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;1.0;Atención en urgencias sin posterior ingreso;444069.566;4476600.942;N;;Madrid;40.43817461030914;-3.659464495527931
2022S002911;2022-02-08;08:04:00;AUTOV. M-30,+00500I,M-30 Cª 1º CENTRAL PK 5.500;+00500I;AUTOV. M-30,+00500I,M-30 Cª 1º CENTRAL PK 5.500,+00500I,Madrid;4.0;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;14.0;Sin asistencia sanitaria;444069.566;4476600.942;N;;Madrid;40.43817461030914;-3.659464495527931
2022S002962;2022-02-09;17:50:00;CALL. FRANCISCO SILVELA,56;56;CALL. FRANCISCO SILVELA,56,56,Madrid;4.0;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;;;442775.17;4476248.413;N;;Madrid;40.4349107902302;-3.674693719490478
2022S002962;2022-02-09;17:50:00;CALL. FRANCISCO SILVELA,56;56;CALL. FRANCISCO SILVELA,56,56,Madrid;4.0;SALAMANCA;Alcance;Despejado;Turismo;Conductor;Más de 74 años;Hombre;;;442775.17;4476248.413;N;;Madrid;40.4349107902302;-3.674693719490478
2022S002972;2022-02-09;20:25:00;AUTOV. M-30,+00600I RAMPA DE SUBIDA A PUENTE DE;+00600I;AUTOV. M-30,+00600I RAMPA DE SUBIDA A PUENTE DE,+00600I,Madrid;4.0;SALAMANCA;Colisión lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;7.0;Asistencia sanitaria sólo en el lugar del accidente;443935.205;4475953.744;N;;Madrid;40.432335265046476;-3.6609915219595632
2022S002972;2022-02-09;20:25:00;AUTOV. M-30,+00600I RAMPA DE SUBIDA A PUENTE DE;+00600I;AUTOV. M-30,+00600I RAMPA DE SUBIDA A PUENTE DE,+00600I,Madrid;4.0;SALAMANCA;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;443935.205;4475953.744;N;;Madrid;40.432335265046476;-3.6609915219595632
2022S002974;2022-02-09;18:45:00;CALL. CLAUDIO COELLO,72;72;CALL. CLAUDIO COELLO,72,72,Madrid;4.0;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 60 a 64 años;Mujer;14.0;Sin asistencia sanitaria;441816.788;4475648.245;N;;Madrid;40.42943769418293;-3.6859375585301524
2022S002974;2022-02-09;18:45:00;CALL. CLAUDIO COELLO,72;72;CALL. CLAUDIO COELLO,72,72,Madrid;4.0;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;441816.788;4475648.245;N;;Madrid;40.42943769418293;-3.6859375585301524
2022S003002;2022-02-09;11:55:00;CALL. MONTESA,15;15;CALL. MONTESA,15,15,Madrid;4.0;SALAMANCA;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;1.0;Atención en urgencias sin posterior ingreso;442967.918;4475459.584;N;;Madrid;40.427817857914604;-3.6723505465601893
2022S003002;2022-02-09;11:55:00;CALL. MONTESA,15;15;CALL. MONTESA,15,15,Madrid;4.0;SALAMANCA;Colisión lateral;Despejado;Turismo;Conductor;Más de 74 años;Hombre;14.0;Sin asistencia sanitaria;442967.918;4475459.584;N;;Madrid;40.427817857914604;-3.6723505465601893
2022S003057;2022-02-10;19:10:00;CALL. ALCALA,166;166;CALL. ALCALA,166,166,Madrid;4.0;SALAMANCA;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 21 a 24 años;Hombre;7.0;Asistencia sanitaria sólo en el lugar del accidente;443437.169;4475586.582;N;;Madrid;40.42899396019279;-3.666830208546458
2022S003057;2022-02-10;19:10:00;CALL. ALCALA,166;166;CALL. ALCALA,166,166,Madrid;4.0;SALAMANCA;Alcance;Despejado;Motocicleta hasta 125cc;Pasajero;De 35 a 39 años;Mujer;2.0;Ingreso inferior o igual a 24 horas;443437.169;4475586.582;N;;Madrid;40.42899396019279;-3.666830208546458
2022S003057;2022-02-10;19:10:00;CALL. ALCALA,166;166;CALL. ALCALA,166,166,Madrid;4.0;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14.0;Sin asistencia sanitaria;443437.169;4475586.582;N;;Madrid;40.42899396019279;-3.666830208546458
2022S003060;2022-02-10;19:55:00;CALL. SERRANO / CALL. MALDONADO;102;CALL. SERRANO / CALL. MALDONADO,102,Madrid;4.0;SALAMANCA;Caída;Despejado;Motocicleta > 125cc;Conductor;De 25 a 29 años;Hombre;6.0;Asistencia sanitaria inmediata en centro de salud o mutua;441767.54;4476155.732;N;;Madrid;40.43400593493878;-3.686564611241765
2022S003105;2022-02-11;12:00:00;CALL. DON RAMON DE LA CRUZ / CALL. ALCANTARA;84;CALL. DON RAMON DE LA CRUZ / CALL. ALCANTARA,84,Madrid;4.0;SALAMANCA;Colisión lateral;Despejado;Furgoneta;Conductor;De 40 a 44 años;Hombre;;;442867.403;4475548.388;N;;Madrid;40.42861095263984;-3.6735434199928574
2022S003105;2022-02-11;12:00:00;CALL. DON RAMON DE LA CRUZ / CALL. ALCANTARA;84;CALL. DON RAMON DE LA CRUZ / CALL. ALCANTARA,84,Madrid;4.0;SALAMANCA;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;442867.403;4475548.388;N;;Madrid;40.42861095263984;-3.6735434199928574
2022S003121;2022-02-11;15:50:00;CALL. AYALA,109;109;CALL. AYALA,109,109,Madrid;4.0;SALAMANCA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Más de 74 años;Mujer;2.0;Ingreso inferior o igual a 24 horas;443182.689;4475379.524;N;;Madrid;40.42711133217556;-3.6698116231095668
2022S003128;2022-02-11;17:30:00;CALL. VELAZQUEZ / CALL. AYALA;51;CALL. VELAZQUEZ / CALL. AYALA,51,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;14.0;Sin asistencia sanitaria;441991.114;4475516.084;N;;Madrid;40.4282592979527;-3.683870461494882
2022S003128;2022-02-11;17:30:00;CALL. VELAZQUEZ / CALL. AYALA;51;CALL. VELAZQUEZ / CALL. AYALA,51,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14.0;Sin asistencia sanitaria;441991.114;4475516.084;N;;Madrid;40.4282592979527;-3.683870461494882
2022S003128;2022-02-11;17:30:00;CALL. VELAZQUEZ / CALL. AYALA;51;CALL. VELAZQUEZ / CALL. AYALA,51,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;;;441991.114;4475516.084;N;;Madrid;40.4282592979527;-3.683870461494882
2022S003129;2022-02-11;15:10:00;CALL. ALCALA,206;206;CALL. ALCALA,206,206,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 50 a 54 años;Hombre;7.0;Asistencia sanitaria sólo en el lugar del accidente;443909.183;4475827.585;N;;Madrid;40.43119700382884;-3.6612871629634745
2022S003129;2022-02-11;15:10:00;CALL. ALCALA,206;206;CALL. ALCALA,206,206,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14.0;Sin asistencia sanitaria;443909.183;4475827.585;N;;Madrid;40.43119700382884;-3.6612871629634745
2022S003234;2022-02-11;08:35:00;AUTOV. M-30,+00700I LATERAL;+00700I;AUTOV. M-30,+00700I LATERAL,+00700I,Madrid;4.0;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;;;444036.833;4474995.548;N;;Madrid;40.423710165834294;-3.6597090754439128
2022S003234;2022-02-11;08:35:00;AUTOV. M-30,+00700I LATERAL;+00700I;AUTOV. M-30,+00700I LATERAL,+00700I,Madrid;4.0;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;;;444036.833;4474995.548;N;;Madrid;40.423710165834294;-3.6597090754439128
2022S003257;2022-02-12;15:45:00;CALL. FRANCISCO SANTOS,18;18;CALL. FRANCISCO SANTOS,18,18,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Mujer;;;443443.991;4476167.811;N;;Madrid;40.434230435717666;-3.666801504901249
2022S003257;2022-02-12;15:45:00;CALL. FRANCISCO SANTOS,18;18;CALL. FRANCISCO SANTOS,18,18,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;443443.991;4476167.811;N;;Madrid;40.434230435717666;-3.666801504901249
2022S003258;2022-02-12;15:10:00;AVDA. AMERICA / CALL. FRANCISCO SILVELA;2;AVDA. AMERICA / CALL. FRANCISCO SILVELA,2,Madrid;4.0;SALAMANCA;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;7.0;Asistencia sanitaria sólo en el lugar del accidente;442575.941;4476544.797;N;;Madrid;40.43756703105076;-3.67706930211732
2022S003270;2022-02-12;19:50:00;CALL. AZCONA,8;8;CALL. AZCONA,8,8,Madrid;4.0;SALAMANCA;Colisión lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;;;443002.547;4476038.055;N;;Madrid;40.43303139298026;-3.6719942026445525
2022S003270;2022-02-12;19:50:00;CALL. AZCONA,8;8;CALL. AZCONA,8,8,Madrid;4.0;SALAMANCA;Colisión lateral;Despejado;Turismo;Conductor;Desconocido;Desconocido;;;443002.547;4476038.055;N;;Madrid;40.43303139298026;-3.6719942026445525
2022S003284;2022-02-13;00:10:00;CALL. BRESCIA,5;5;CALL. BRESCIA,5,5,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;;Turismo;Conductor;Desconocido;Desconocido;;;443752.678;4476428.107;N;;Madrid;40.43659625032729;-3.663185322267738
2022S003284;2022-02-13;00:10:00;CALL. BRESCIA,5;5;CALL. BRESCIA,5,5,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;;Turismo;Conductor;Desconocido;Desconocido;;;443752.678;4476428.107;N;;Madrid;40.43659625032729;-3.663185322267738
2022S003285;2022-02-12;23:45:00;CALL. VELAZQUEZ / CALL. JUAN BRAVO;94;CALL. VELAZQUEZ / CALL. JUAN BRAVO,94,Madrid;4.0;SALAMANCA;Alcance;;Motocicleta hasta 125cc;Conductor;De 40 a 44 años;Hombre;;;442023.809;4476033.637;S;;Madrid;40.43292394725547;-3.6835322492520146
2022S003285;2022-02-12;23:45:00;CALL. VELAZQUEZ / CALL. JUAN BRAVO;94;CALL. VELAZQUEZ / CALL. JUAN BRAVO,94,Madrid;4.0;SALAMANCA;Alcance;;Turismo;Conductor;De 45 a 49 años;Hombre;;;442023.809;4476033.637;N;;Madrid;40.43292394725547;-3.6835322492520146
2022S003295;2022-02-12;23:00:00;AVDA. BRUSELAS / PLAZA. VENECIA;36;AVDA. BRUSELAS / PLAZA. VENECIA,36,Madrid;4.0;SALAMANCA;Alcance;Despejado;Ciclomotor;Conductor;De 50 a 54 años;Hombre;2.0;Ingreso inferior o igual a 24 horas;443772.437;4476909.889;N;;Madrid;40.44093772607388;-3.662995002864949
2022S003295;2022-02-12;23:00:00;AVDA. BRUSELAS / PLAZA. VENECIA;36;AVDA. BRUSELAS / PLAZA. VENECIA,36,Madrid;4.0;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14.0;Sin asistencia sanitaria;443772.437;4476909.889;N;;Madrid;40.44093772607388;-3.662995002864949
2022S003303;2022-02-13;05:15:00;CALL. JOSE ORTEGA Y GASSET / CALL. GENERAL DIAZ PORLIER;34;CALL. JOSE ORTEGA Y GASSET / CALL. GENERAL DIAZ PORLIER,34,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;;;442586.752;4475699.301;N;;Madrid;40.42995113054195;-3.6768654617013574
2022S003303;2022-02-13;05:15:00;CALL. JOSE ORTEGA Y GASSET / CALL. GENERAL DIAZ PORLIER;34;CALL. JOSE ORTEGA Y GASSET / CALL. GENERAL DIAZ PORLIER,34,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;;;442586.752;4475699.301;N;;Madrid;40.42995113054195;-3.6768654617013574
2022S003335;2022-02-13;11:15:00;CALL. CONDE DE PEÑALVER / CALL. AYALA;20;CALL. CONDE DE PEÑALVER / CALL. AYALA,20,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Nublado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;7.0;Asistencia sanitaria sólo en el lugar del accidente;442697.402;4475403.7;N;;Madrid;40.427295836830886;-3.6755344096513243
2022S003335;2022-02-13;11:15:00;CALL. CONDE DE PEÑALVER / CALL. AYALA;20;CALL. CONDE DE PEÑALVER / CALL. AYALA,20,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 30 a 34 años;Hombre;14.0;Sin asistencia sanitaria;442697.402;4475403.7;N;;Madrid;40.427295836830886;-3.6755344096513243
2022S003335;2022-02-13;11:15:00;CALL. CONDE DE PEÑALVER / CALL. AYALA;20;CALL. CONDE DE PEÑALVER / CALL. AYALA,20,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Nublado;Turismo;Pasajero;De 25 a 29 años;Mujer;14.0;Sin asistencia sanitaria;442697.402;4475403.7;N;;Madrid;40.427295836830886;-3.6755344096513243
2022S003359;2022-02-13;23:18:00;PLAZA. DOCTOR MARAÑON / CALL. JOSE ABASCAL;0;PLAZA. DOCTOR MARAÑON / CALL. JOSE ABASCAL,0,Madrid;4.0;SALAMANCA;Caída;Nublado;Motocicleta hasta 125cc;Conductor;De 21 a 24 años;Hombre;;;441413.445;4476594.492;N;;Madrid;40.43793362229405;-3.690779578889977
2022S003359;2022-02-13;23:18:00;PLAZA. DOCTOR MARAÑON / CALL. JOSE ABASCAL;0;PLAZA. DOCTOR MARAÑON / CALL. JOSE ABASCAL,0,Madrid;4.0;SALAMANCA;Caída;Nublado;Turismo;Conductor;De 40 a 44 años;Hombre;;;441413.445;4476594.492;N;;Madrid;40.43793362229405;-3.690779578889977
2022S003363;2022-02-13;23:47:00;PLAZA. MARQUES DE SALAMANCA,5;5;PLAZA. MARQUES DE SALAMANCA,5,5,Madrid;4.0;SALAMANCA;Alcance;Nublado;Turismo;Conductor;De 21 a 24 años;Hombre;;;442328.022;4475754.738;S;;Madrid;40.430432636748925;-3.679920549292205
2022S003363;2022-02-13;23:47:00;PLAZA. MARQUES DE SALAMANCA,5;5;PLAZA. MARQUES DE SALAMANCA,5,5,Madrid;4.0;SALAMANCA;Alcance;Nublado;Turismo;Conductor;De 30 a 34 años;Mujer;;;442328.022;4475754.738;N;;Madrid;40.430432636748925;-3.679920549292205
2022S003365;2022-02-14;00:05:00;PLAZA. MARQUES DE SALAMANCA,5;5;PLAZA. MARQUES DE SALAMANCA,5,5,Madrid;4.0;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;;;442313.635;4475735.183;N;;Madrid;40.4302554780245;-3.680088378046618
2022S003365;2022-02-14;00:05:00;PLAZA. MARQUES DE SALAMANCA,5;5;PLAZA. MARQUES DE SALAMANCA,5,5,Madrid;4.0;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;;;442313.635;4475735.183;N;;Madrid;40.4302554780245;-3.680088378046618
2022S003385;2022-02-14;07:45:00;CALL. AZCONA / CALL. CARTAGENA;24;CALL. AZCONA / CALL. CARTAGENA,24,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;14.0;Sin asistencia sanitaria;443135.23;4476121.285;N;;Madrid;40.43379025296467;-3.6704374320161253
2022S003385;2022-02-14;07:45:00;CALL. AZCONA / CALL. CARTAGENA;24;CALL. AZCONA / CALL. CARTAGENA,24,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;14.0;Sin asistencia sanitaria;443135.23;4476121.285;N;;Madrid;40.43379025296467;-3.6704374320161253
2022S003385;2022-02-14;07:45:00;CALL. AZCONA / CALL. CARTAGENA;24;CALL. AZCONA / CALL. CARTAGENA,24,Madrid;4.0;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 45 a 49 años;Hombre;14.0;Sin asistencia sanitaria;443135.23;4476121.285;N;;Madrid;40.43379025296467;-3.6704374320161253
2022S003397;2022-02-14;11:00:00;CALL. AYALA / CALL. GENERAL DIAZ PORLIER;90;CALL. AYALA / CALL. GENERAL DIAZ PORLIER,90,Madrid;4.0;SALAMANCA;Atropello a persona;Despejado;Furgoneta;Conductor;De 60 a 64 años;Hombre;14.0;Sin asistencia sanitaria;442581.235;4475413.17;N;;Madrid;40.42737313762804;-3.6769046551544546
2022S003397;2022-02-14;11:00:00;CALL. AYALA / CALL. GENERAL DIAZ PORLIER;90;CALL. AYALA / CALL. GENERAL DIAZ PORLIER,90,Madrid;4.0;SALAMANCA;Atropello a persona;Despejado;Furgoneta;Peatón;De 65 a 69 años;Mujer;7.0;Asistencia sanitaria sólo en el lugar del accidente;442581.235;4475413.17;N;;Madrid;40.42737313762804;-3.6769046551544546
